LineItemId,userId,TimeInterval,UsageStartDate,UsageEndDate,LineItemType,ProductCode,productFamily,ProductName,Cost,exchangeRate
tmp5lwjittyhk7vcrliu4tmve6tnyr5r2l3jzlr55c4kp2gwqzaq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000107008,1441.1
tmkrux5cswdic3ixil32xoxxxxp36cnly53765nwvkesugqvzj6a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-23T10:00:00Z,2022-11-26T22:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.958e-07,1441.1
tmiksvzu26paxcmfykooyjajmtpacvq24yghuukigjkb24vfrxaq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-30T04:00:00Z,2022-11-30T05:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-07,1441.1
tme5kxvzbxaprw4vrdk2ab4b7cdybzvyhl2ey5jco5kek5bmrnnq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T03:00:00Z,2022-11-30T07:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.0,1441.1
tm2yydompmc4jtgxm6fixo25t2c7ig2hcnxuqrvkrv24zphdodaa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-20T14:00:00Z,2022-11-28T17:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,4.525e-07,1441.1
tm2e5ofvbkaxxqqekco6fvu5mxdy76strlql5oicqh2epu5m67zq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-08T00:00:00Z,2022-11-29T13:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
tlzzfjcakty5eyynpvivqdih2tyvsnjk3hn2oxrwvfsmmvyb5uta,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-30T22:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
tlwucfcysgijszfkekziy3xcdn2yi4fphkgzooxknswy7qss24vq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T11:00:00Z,2022-11-28T17:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.934e-07,1441.1
tlrocmnstbuuthqnpso3b3ta7zt5ksklcurpqd2tmjtqenvmf6aa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T15:00:00Z,2022-11-30T21:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,6.8e-06,1441.1
tlq56hl5yigg5lkokzt2dtfg2e2x7stxserg6ai77d3duuu6tamq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-02T23:00:00Z,2022-11-03T00:00:00Z,Usage,AWSBackup,,AWS Backup,1.092451401,1441.1
tlo7o5zyimgzyqulyemqdsi2pz2jyt7bs6eahcd5zo6lt5ddfwla,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T06:00:00Z,2022-11-30T19:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
tlcobe3e4ibjfubd2lwy4hofwx4wsxxbyejxtlkj7dkhk3ic2dma,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,0.0005496,1441.1
tkx3waiykgwpzzt3p2de7vtgwmg5vg5ew2schfnar3h7krzuupqa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T15:00:00Z,2022-11-30T16:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,6.4e-05,1441.1
tkwyoabp2qatrzms7aax464g2bsw3q66vpskosayongabp5rsvlq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-05T00:00:00Z,2022-11-30T01:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.000158166,1441.1
tkvwj5spqthzhd24rrr4shwqveszs3dhh2k6rt5au35swkyznmnq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T09:00:00Z,2022-11-14T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
tkfi32dp2dhg4ffariehej4ldtf5csnxvueufqixrpso4sshoala,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T18:00:00Z,2022-11-05T19:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,6.524e-07,1441.1
tk4hr3wfnc7z4jwpypgyrc443mfzljtfg65lrfj7gsmc66nb4irq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T03:00:00Z,2022-11-24T07:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,1.022e-07,1441.1
tjvbekkzpdv4qx3as5m7nkd3sqlx5nwgnzkkn22tgy26qpzpujxq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRDS,,Amazon Relational Database Service,0.0,1441.1
tir5mocz4dodsmehf3riwdzgulaofxso5m67ftrxmozqpb5iz23q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-11T04:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,2.4e-06,1441.1
tiqpxuqvjw65xjb3qqejn5dxxsgffnjv6jmrxpbqyqjzht3a5ona,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T05:00:00Z,2022-12-01T00:00:00Z,SavingsPlanCoveredUsage,AmazonEC2,64-bit,Amazon Elastic Compute Cloud,30.27041975,1441.1
timm2i5gubolncoduwapnn3xy6d3cdegykgznthf3ipkgpghu73a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T06:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonLightsail,,Amazon Lightsail,0.0,1441.1
thjyxkxr53tsafga7b7gogsxc4detdfzbvezdbt6y4f2pc6ivpdq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRDS,64-bit,Amazon Relational Database Service,18.72,1441.1
tgyxa32ht7tsbxxmamzk2vupttvbxws4clgnrimdlazjhtab3xfa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T04:00:00Z,2022-11-07T17:00:00Z,Usage,AWSELB,,Elastic Load Balancing,2.965e-06,1441.1
tgwfiqrgo3ylwkuelx2rk2rvv2rcluosd52yznysgdnlz5g33o6a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T15:00:00Z,2022-11-14T17:00:00Z,Usage,AWSELB,,Elastic Load Balancing,1.667e-07,1441.1
tgt5c2mlin2zrlwa6u4nsbawz2l5ag7pctdqan7cm5ujtjemjaxq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T17:00:00Z,2022-11-26T00:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,2.2834e-06,1441.1
tgrkwk7vj4lv6uq35g76slgbkdehzya56gjhwbcqxczotp6lp2la,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T03:00:00Z,2022-11-04T19:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,8.9514e-05,1441.1
tgoudpw55lcbrwspzgg7jzrwhb3uehpeezcrr56cgq5jskofelya,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-30T11:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,2.36e-05,1441.1
tdcd5ji3pqqhl5r7f5fhav5vkghjqi3n4ukxiqtteobig5esfapq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-18T18:00:00Z,2022-11-18T19:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,4e-07,1441.1
tdamj55aqizftpf4mrnsjgxpjchexpxv6zwqlxfmtkzpxm4aloua,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
tcwbi3yxo77kxwknul4o5t3gtwskmui6sl5bdjkz5xqprqxhqr2q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T02:00:00Z,2022-11-30T04:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,1.27218e-05,1441.1
tcvt6zgljt5ojpa2vriadi5xtgc676tfv7e5iwmhrohlup6iy3ea,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T23:00:00Z,2022-11-15T17:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
tcaneaa5o4mbvqjsvwucaxoxagjvgqpc47j2rqexxsqs6nmu6jga,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T04:00:00Z,2022-11-24T05:00:00Z,Usage,AmazonStates,,AWS Step Functions,0.0,1441.1
tbwtdjn4vwlstx7d3yjcdal63lgcildlbgblbilhd5s5jggos23q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
tbov6nyjeh4c3gp6ygiv5jtqzlzubtqkytz6crrkwfdfs7xxnzza,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-30T15:00:00Z,2022-11-30T16:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-07,1441.1
tbjycsp2vv7jxnsqcjlpv5evlk5mwfpppggyj3n5xl4ml4m2r6mq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-05T01:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.008845098,1441.1
tasdk2dojwwvltl3acitjrvaplxnxcujtbx3f3ivlmyfkemlg24a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-02T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,4.744e-07,1441.1
tanrpsjyd2s4gn4lkj2av22pp57sv6u7s63jlvhf5xvkyjwnw4fa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T05:00:00Z,2022-11-16T13:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.385e-07,1441.1
taby35r4hpljmgbqihptzfs3nrlovf4dypokfdym6c5zmqevw46q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T07:00:00Z,2022-11-24T09:00:00Z,Usage,AmazonCloudWatch,,AmazonCloudWatch,0.0,1441.1
ta4lr4xbvmprpwzr4x7t7viqayshysve4u6hkz3wxppszmlszxmq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T06:00:00Z,2022-11-30T02:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000337008,1441.1
t7ia3mymaeeweezxpr74ynctldjegmrjy3pw7l7i6wzlnz77etdq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-17T23:00:00Z,2022-11-29T22:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
t75tabql3lr55wkk6qmezztwwzvo47ilrrgtrtnkw2olzu5wwxra,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T11:00:00Z,2022-11-01T12:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,2.845e-07,1441.1
t6wcplreyzti3a4vtump6vggvzvrnnrokqaao4pwvnc5wfvzy5za,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-04T03:00:00Z,Usage,AmazonEC2,32-bit or 64-bit,Amazon Elastic Compute Cloud,0.96999552,1441.1
t6ukt2zyvcgkfrlzzlzmr2l5bngggvuepkbtb3g2e32juhf552aa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T15:00:00Z,2022-11-30T23:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.58056e-05,1441.1
t5xwenkymhvfcuqd6mj7uib7nrlzycolm4otvpbxbporb3ps3u7q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-30T04:00:00Z,2022-11-30T05:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-07,1441.1
t5nux6v3ef44rkyhcusiuiqgszpg5isgv3d5tthfui7onaha6fca,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-30T04:00:00Z,2022-11-30T05:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-07,1441.1
t4xftfzv2q43qu66uwv3c6xqmqvxxnbkn5ztrmnvdco6dhjefujq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,0.0005768,1441.1
t4u2te4z4u33wlxh6rskeyhnmqhdokr44xr3wgyiqslsbk2kktrq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T10:00:00Z,2022-11-22T11:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,1.462e-07,1441.1
t4qxevxakm6cwqux5axc724mw6fihvnxkvqpwa7voyjmnf6asvcq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-10T10:00:00Z,2022-11-19T20:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.996e-07,1441.1
t4ndah2l3zhcfgiugljyalkffdijcuq35vvwh4ivcpknjs2mogxa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-18T07:00:00Z,2022-11-18T08:00:00Z,Usage,AWSServiceCatalog,,AWS Service Catalog,0.0,1441.1
t4cbk7fdy6sg27yehwclh4gzseneyudhpx4hcsnlo4vscf5jrfiq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T12:00:00Z,2022-11-23T02:00:00Z,Usage,AWSELB,,Elastic Load Balancing,4.496e-05,1441.1
sz3tityt7c2jahrvurz2vkazhjgnsd5fflaw4zelgh6e35xyv3bq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000159663,1441.1
syw36xtisc7v3mg3ucab2pip3tsnbbmnw2urrnsnpfycfz6gtsea,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-02T08:00:00Z,2022-11-02T09:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,2.443e-07,1441.1
syebmtd46bk7kz3ffwyxcp5sd72udy245dkywhh3ay3kmfobbg7q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-25T07:00:00Z,2022-11-28T07:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-06,1441.1
sydwwyqy7fmzgj7pw5pdjlwgdajxnayc5rce7dtgfwtjtvokhj4a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-05T07:00:00Z,2022-11-23T13:00:00Z,Usage,AWSELB,,Elastic Load Balancing,1.22803e-05,1441.1
sy5b4cw7i4csaaukbur6lkpupubomuiv2tiw4wowa2qw6v2quzqa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-10T12:00:00Z,2022-11-21T15:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
sxzdimam2nt5b4ran4zetoupw4kafgumw5eboh53md5yyx2xxdoq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-04T07:00:00Z,2022-11-05T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,3.172e-07,1441.1
sx5d6b2olbh3u423pskkegp7ad27i2wmhnsflyqjolvkjxznwwka,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-13T04:00:00Z,2022-11-28T21:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,8.6564e-06,1441.1
svxttibsdvmdthe4uuqyaeayqavfezu5olcedtttlqrhdvbsmqoa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T03:00:00Z,2022-11-23T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
svkp74hnuxqbjstv6m2zixxjp2bf5sfdavo46z2pyhgbgaa6k5zq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-10T12:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRDS,64-bit,Amazon Relational Database Service,25.54323777,1441.1
svhg4gmvj4mzliwdmzwz2oztucyny4a6jh6kqcpmyfpe46pfq5ga,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-28T03:00:00Z,2022-11-28T04:00:00Z,Usage,AmazonStates,,AWS Step Functions,8e-10,1441.1
svfi5c4cunn47wwbac6uijxvye7rxgstwdxswkyffvqnzw5boghq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T03:00:00Z,2022-11-15T04:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
svc6qjh3ndc6tbojb5ivwtnxfd6o6xbvyqnagb7nkd2wwpeu7zxa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-28T01:00:00Z,2022-11-28T02:00:00Z,Usage,AWSServiceCatalog,,AWS Service Catalog,0.0,1441.1
sv46nmmyxjdk4x5hugyy6nxwsh56ieb5ayfgjifh4kl6nkug6etq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-04T07:00:00Z,2022-11-07T08:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,3.2e-06,1441.1
surqc5afq7g7k3wcengodzu2z7iz5wn4x24chokqboncxnxwyxpq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-08T13:00:00Z,2022-11-15T04:00:00Z,Usage,AWSELB,,Elastic Load Balancing,9.024e-07,1441.1
suogv3xexxkpeyahw7khfivmpdwik6fcdunhiwdbsixumzaal4ba,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-09T00:00:00Z,Usage,AmazonECR,,Amazon EC2 Container Registry (ECR),0.000466963,1441.1
stytmqmzyskoqvxh474fxw32lsgu5r6nb3c4ixo5a5f4pgk7uxea,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-20T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.380484355,1441.1
stx7jeg72uvryi5ubecynwnzerokopo7g43kqyedkfcvmvpxoaua,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-19T23:00:00Z,2022-11-28T13:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,7.98e-08,1441.1
sswxtwqoqrkdrjbwk3skndowjkimabgvpuwo3i5qq6nfjb552l5q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T01:00:00Z,2022-11-07T03:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,7.8288e-06,1441.1
ssqxxkid7ioxlkw3kiq7jygbci6vbqbyqpuk7nn5gmyipspiejja,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
sslgysypu3kqdgpgvcqwwpzi5ypyuu5d6yamxo3nbh5dhhfz4r6a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T23:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRDS,,Amazon Relational Database Service,10.61100002,1441.1
ssifk4htaeck5lpyicmjjmwin56rmqrtdqpddbfmaiqzruppfpyq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-20T15:00:00Z,2022-11-20T16:00:00Z,Usage,AWSELB,,Elastic Load Balancing,8.5434e-06,1441.1
ssgv77bwe6rmvux7dlnxfvmptcilfnr3cnwuo5anx323y3zdut2a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T16:00:00Z,2022-11-26T04:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ss4jdktyczp57klmp2kmcqiixfqrj5ud42yxihax76k4cphcut7q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T06:00:00Z,2022-11-30T21:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,3.32e-05,1441.1
srid6k5ecmpgmzbhia44yn3s74fej7rmgb6zaktrnruuyavxbnva,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
sqysircfha4nkxpf2pvn7azk6f4boc3f3rwg5posg3km3utwfp4a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T23:00:00Z,2022-11-03T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000150532,1441.1
sqqp5qbby6353r7chxak4niikyrdl2q4jj3xrlsdotuytmwa2alq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T15:00:00Z,2022-11-30T23:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-06,1441.1
sqcyandmohwx54wv7b7tsxah2dh5qyof7sbcx4qjlxirhrbbh4bq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T02:00:00Z,2022-11-30T04:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.000362532,1441.1
sq4rxnzntxcflgbsvewnqx7c2qwuqgy2x33nymbxmzmiwyd33acq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-30T16:00:00Z,Usage,AmazonCloudFront,,Amazon CloudFront,0.0,1441.1
sps2fffboq2uua4qzosjqfiu22rpe5e2ymt5i7dtzga456bawzyq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T02:00:00Z,2022-11-30T16:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.00010383,1441.1
spkkgooqza24szf6viuhhbtioadtycv5f7njba2zozjccai4utba,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-09T00:00:00Z,Usage,AmazonECR,,Amazon EC2 Container Registry (ECR),0.000858874,1441.1
spfvau7p2h35ohmg7ywgpwjuf2e7gm6rcz5oobk4utai3wuua5cq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T23:00:00Z,2022-11-28T05:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,3.29309e-05,1441.1
spf4djh2dbadfxwt6rkn6px6n25obhdc7omaqhgmllfnnhzpbusq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T01:00:00Z,2022-12-01T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
sp3c6o3nfg5q5jst4cqzg7ekamj6yfcpruo26eqek2xabykshwpa,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-05T00:00:00Z,2022-11-30T01:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.15551822,1441.1
sosno5ffdwwbpflab2ralmwlrbmcgflkaaruqibi3bntbf7iahyq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T01:00:00Z,2022-11-23T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
soknjfgsbvobwu5acinvuqvpotxw2k5h7zxvz6ipijqmnj2bh2yq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-02T15:00:00Z,2022-11-22T23:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
so63l2ttqxmrssys2b5whaqyadck3k5j5hcg6afeobqjzxuxlgva,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T18:00:00Z,2022-11-23T13:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
snywhs35sow3bxcqkgcy4lxqda2bvfqehmmgrvuuljkynusoux4a,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-08T09:00:00Z,2022-11-30T04:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.009443727,1441.1
smxqmk5fdfg6rrn2ijli3uq6j7wuqrqfkey4k5njkeo5ukf47e3q,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
sms5zkno4ejdql333kwigpx7imzcrtqv2hgtpjtlt5vq3snfs5vq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-02T00:00:00Z,2022-11-29T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
smo5tv5tnscucyu2p4iorfddjzetxuhb6c4usrxnyu6g2vbex6nq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-09T11:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.248004596,1441.1
smhg54c2ys3yagk3ijclm4yefgafezz2a4rjb4mx4jkizm5vu4ya,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-16T13:00:00Z,2022-11-19T21:00:00Z,Usage,AWSELB,,Elastic Load Balancing,7.84e-08,1441.1
slwilfm6yce4eacnvebc3y4yfpzpm4fivjmpeivjpwjp5if4s6ja,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T20:00:00Z,2022-11-26T19:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,1.33078e-05,1441.1
slqpvl74ddwfsfwzb6viovvicdadco2pm2p6nglyiscpf2oiylla,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T07:00:00Z,2022-11-14T17:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
sksgbnwzqpiwygncnpxlrfsoiunoqoi7fquqlfum4wuplrb5rnzq,1234432100,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-04T07:00:00Z,2022-11-05T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
